replications;[500, 500, 500]
size;[184000, 400000, 500]
block size:[368, 800, 1]
start;1638820381.375586
creation;0.002925872802734375
create;1638820381.3785229
0-newblock;0.009746789932250977
1-newblock;0.008085012435913086
2-newblock;0.010366201400756836
3-newblock;0.008769035339355469
4-newblock;0.008311033248901367
5-newblock;0.008400678634643555
6-newblock;0.008257627487182617
7-newblock;0.008781194686889648
8-newblock;0.008572101593017578
9-newblock;0.009299039840698242
10-newblock;0.009684085845947266
11-newblock;0.010561227798461914
12-newblock;0.012305974960327148
13-newblock;0.01146697998046875
14-newblock;0.01228475570678711
15-newblock;0.029376983642578125
16-newblock;0.012980937957763672
17-newblock;0.01155996322631836
18-newblock;0.014127969741821289
19-newblock;0.011327028274536133
20-newblock;0.011950969696044922
21-newblock;0.011922836303710938
22-newblock;0.011142969131469727
23-newblock;0.011963129043579102
24-newblock;0.011324167251586914
25-newblock;0.012186765670776367
26-newblock;0.011018991470336914
27-newblock;0.01351308822631836
28-newblock;0.015634775161743164
29-newblock;0.016328096389770508
30-newblock;0.013324975967407227
31-newblock;0.012898921966552734
32-newblock;0.012623786926269531
33-newblock;0.01007843017578125
34-newblock;0.010514974594116211
35-newblock;0.01099085807800293
36-newblock;0.011003971099853516
37-newblock;0.011456012725830078
38-newblock;0.01126408576965332
39-newblock;0.012327909469604492
40-newblock;0.011720895767211914
41-newblock;0.012778043746948242
42-newblock;0.012380123138427734
43-newblock;0.01259303092956543
44-newblock;0.01241302490234375
45-newblock;0.013728141784667969
46-newblock;0.011438131332397461
47-newblock;0.011591911315917969
48-newblock;0.010538101196289062
49-newblock;0.011565208435058594
50-newblock;0.010619878768920898
51-newblock;0.012888193130493164
52-newblock;0.011758804321289062
53-newblock;0.012690067291259766
54-newblock;0.01194906234741211
55-newblock;0.016702890396118164
56-newblock;0.013546943664550781
57-newblock;0.013049840927124023
58-newblock;0.014075994491577148
59-newblock;0.012843132019042969
60-newblock;0.014472007751464844
61-newblock;0.014147043228149414
62-newblock;0.012376070022583008
63-newblock;0.012115001678466797
64-newblock;0.01179814338684082
65-newblock;0.011948108673095703
66-newblock;0.011870861053466797
67-newblock;0.013097047805786133
68-newblock;0.011897802352905273
69-newblock;0.014027118682861328
70-newblock;0.012987852096557617
71-newblock;0.014121055603027344
72-newblock;0.014334917068481445
73-newblock;0.01530599594116211
74-newblock;0.013829946517944336
75-newblock;0.014117240905761719
76-newblock;0.015371084213256836
77-newblock;0.01508784294128418
78-newblock;0.012447118759155273
79-newblock;0.014117956161499023
80-newblock;0.012008905410766602
81-newblock;0.01400899887084961
82-newblock;0.011667013168334961
83-newblock;0.012703895568847656
84-newblock;0.013628959655761719
85-newblock;0.013947725296020508
86-newblock;0.014132976531982422
87-newblock;0.01428675651550293
88-newblock;0.014385700225830078
89-newblock;0.01512598991394043
90-newblock;0.015146970748901367
