replications;[200, 200, 200]
size;[73600, 160000, 200]
block size:[368, 800, 1]
start;1638889180.028501
creation;0.0014710426330566406
create;1638889180.029977
0-newblock;0.0016520023345947266
1-newblock;0.0016398429870605469
2-newblock;0.0014348030090332031
3-newblock;0.002095937728881836
4-newblock;0.002232074737548828
5-newblock;0.0019390583038330078
6-newblock;0.0014448165893554688
7-newblock;0.0014641284942626953
8-newblock;0.001207113265991211
9-newblock;0.0011560916900634766
10-newblock;0.0011649131774902344
11-newblock;0.0011899471282958984
12-newblock;0.0012979507446289062
13-newblock;0.0014028549194335938
14-newblock;0.0016658306121826172
15-newblock;0.0014221668243408203
16-newblock;0.001207113265991211
17-newblock;0.0011599063873291016
18-newblock;0.0012650489807128906
19-newblock;0.0014531612396240234
20-newblock;0.0016109943389892578
21-newblock;0.001695871353149414
22-newblock;0.0013580322265625
23-newblock;0.0013592243194580078
24-newblock;0.0019960403442382812
25-newblock;0.0020439624786376953
26-newblock;0.0017900466918945312
27-newblock;0.0020279884338378906
28-newblock;0.0015790462493896484
29-newblock;0.0015218257904052734
30-newblock;0.0014951229095458984
31-newblock;0.0015511512756347656
32-newblock;0.0015130043029785156
33-newblock;0.0015850067138671875
34-newblock;0.0015900135040283203
35-newblock;0.0013260841369628906
36-newblock;0.0019698143005371094
37-newblock;0.001680135726928711
38-newblock;0.002420186996459961
39-newblock;0.0021848678588867188
40-newblock;0.0017206668853759766
41-newblock;0.0015189647674560547
42-newblock;0.0016558170318603516
43-newblock;0.0015540122985839844
44-newblock;0.0016591548919677734
45-newblock;0.0018410682678222656
46-newblock;0.0014531612396240234
47-newblock;0.0012428760528564453
48-newblock;0.0011980533599853516
49-newblock;0.0012521743774414062
50-newblock;0.0014650821685791016
51-newblock;0.0012879371643066406
52-newblock;0.0012500286102294922
53-newblock;0.001710653305053711
54-newblock;0.0022919178009033203
55-newblock;0.002162933349609375
56-newblock;0.0016269683837890625
57-newblock;0.001603841781616211
58-newblock;0.0016140937805175781
59-newblock;0.0014941692352294922
60-newblock;0.0014641284942626953
61-newblock;0.0014209747314453125
62-newblock;0.0012879371643066406
63-newblock;0.0016548633575439453
64-newblock;0.0029261112213134766
65-newblock;0.0026140213012695312
66-newblock;0.0024030208587646484
67-newblock;0.0019199848175048828
68-newblock;0.0025069713592529297
69-newblock;0.0020809173583984375
70-newblock;0.0015978813171386719
71-newblock;0.0018050670623779297
72-newblock;0.0017781257629394531
73-newblock;0.0016260147094726562
74-newblock;0.001432657241821289
75-newblock;0.0017232894897460938
76-newblock;0.001949310302734375
77-newblock;0.001798868179321289
78-newblock;0.0017940998077392578
79-newblock;0.0016467571258544922
80-newblock;0.001699209213256836
81-newblock;0.001798868179321289
82-newblock;0.0018689632415771484
83-newblock;0.00156402587890625
84-newblock;0.0015859603881835938
85-newblock;0.0013151168823242188
86-newblock;0.001712799072265625
87-newblock;0.001580953598022461
88-newblock;0.0015957355499267578
89-newblock;0.001676797866821289
90-newblock;0.0014960765838623047
91-newblock;0.0016968250274658203
92-newblock;0.0015511512756347656
93-newblock;0.0014488697052001953
94-newblock;0.0017368793487548828
95-newblock;0.0014209747314453125
96-newblock;0.001222848892211914
97-newblock;0.0011780261993408203
98-newblock;0.0011761188507080078
99-newblock;0.0012869834899902344
100-newblock;0.001653909683227539
101-newblock;0.0016138553619384766
102-newblock;0.0014450550079345703
103-newblock;0.0017521381378173828
104-newblock;0.001965045928955078
105-newblock;0.00140380859375
106-newblock;0.0014541149139404297
107-newblock;0.00131988525390625
108-newblock;0.001447916030883789
109-newblock;0.0013320446014404297
110-newblock;0.0012385845184326172
111-newblock;0.0016460418701171875
112-newblock;0.0015211105346679688
113-newblock;0.0012238025665283203
114-newblock;0.0011851787567138672
115-newblock;0.001255035400390625
116-newblock;0.001219034194946289
117-newblock;0.0012171268463134766
118-newblock;0.0011899471282958984
119-newblock;0.0012841224670410156
120-newblock;0.0011968612670898438
121-newblock;0.0012078285217285156
122-newblock;0.0011420249938964844
123-newblock;0.0012731552124023438
124-newblock;0.0011849403381347656
125-newblock;0.001336812973022461
126-newblock;0.0011661052703857422
127-newblock;0.0011518001556396484
128-newblock;0.001203298568725586
129-newblock;0.001255035400390625
130-newblock;0.0012140274047851562
131-newblock;0.001180887222290039
132-newblock;0.0012829303741455078
133-newblock;0.0012018680572509766
134-newblock;0.0013120174407958984
135-newblock;0.0013561248779296875
136-newblock;0.0014798641204833984
137-newblock;0.0013108253479003906
138-newblock;0.0012958049774169922
139-newblock;0.001283884048461914
140-newblock;0.001283884048461914
141-newblock;0.0013539791107177734
142-newblock;0.0014209747314453125
143-newblock;0.002128124237060547
144-newblock;0.0016200542449951172
145-newblock;0.0017359256744384766
146-newblock;0.0018591880798339844
147-newblock;0.0018422603607177734
148-newblock;0.0015811920166015625
149-newblock;0.0018727779388427734
150-newblock;0.0028891563415527344
151-newblock;0.0019519329071044922
152-newblock;0.0017940998077392578
153-newblock;0.001748800277709961
154-newblock;0.0015308856964111328
155-newblock;0.0023038387298583984
156-newblock;0.0022268295288085938
157-newblock;0.0019578933715820312
158-newblock;0.001875162124633789
159-newblock;0.002373933792114258
160-newblock;0.002361297607421875
161-newblock;0.0020742416381835938
162-newblock;0.0017809867858886719
163-newblock;0.0017092227935791016
164-newblock;0.0016298294067382812
165-newblock;0.001680135726928711
166-newblock;0.0018870830535888672
167-newblock;0.0016779899597167969
168-newblock;0.0014109611511230469
169-newblock;0.0014672279357910156
170-newblock;0.0016350746154785156
171-newblock;0.001451730728149414
172-newblock;0.0014710426330566406
173-newblock;0.0014290809631347656
174-newblock;0.0014269351959228516
175-newblock;0.0015151500701904297
176-newblock;0.0015192031860351562
177-newblock;0.0014619827270507812
178-newblock;0.0014340877532958984
179-newblock;0.0019230842590332031
180-newblock;0.0017559528350830078
181-newblock;0.0014808177947998047
182-newblock;0.0017969608306884766
183-newblock;0.0014739036560058594
184-newblock;0.0013120174407958984
185-newblock;0.0012331008911132812
186-newblock;0.0012211799621582031
187-newblock;0.0012328624725341797
188-newblock;0.0011701583862304688
189-newblock;0.001222848892211914
190-newblock;0.0016720294952392578
191-newblock;0.001773834228515625
192-newblock;0.0018849372863769531
193-newblock;0.0016880035400390625
194-newblock;0.0015730857849121094
195-newblock;0.0015349388122558594
196-newblock;0.0016231536865234375
197-newblock;0.001567840576171875
198-newblock;0.0018219947814941406
199-newblock;0.0015079975128173828
200-newblock;0.0014536380767822266
201-newblock;0.0017130374908447266
202-newblock;0.0015609264373779297
203-newblock;0.0016069412231445312
204-newblock;0.001421213150024414
205-newblock;0.0015196800231933594
206-newblock;0.0014851093292236328
207-newblock;0.001795053482055664
208-newblock;0.0018270015716552734
209-newblock;0.001722097396850586
210-newblock;0.0016849040985107422
211-newblock;0.002125978469848633
212-newblock;0.0023322105407714844
213-newblock;0.0025818347930908203
214-newblock;0.0026090145111083984
215-newblock;0.002444028854370117
216-newblock;0.002335786819458008
217-newblock;0.0020003318786621094
218-newblock;0.0019121170043945312
219-newblock;0.0017669200897216797
220-newblock;0.0019440650939941406
221-newblock;0.0012590885162353516
222-newblock;0.0017561912536621094
223-newblock;0.0019283294677734375
224-newblock;0.0024471282958984375
225-newblock;0.0017249584197998047
226-newblock;0.002267122268676758
227-newblock;0.0019009113311767578
228-newblock;0.0018041133880615234
229-newblock;0.0014679431915283203
230-newblock;0.0018050670623779297
231-newblock;0.0016770362854003906
232-newblock;0.0014758110046386719
233-newblock;0.0013339519500732422
234-newblock;0.0013318061828613281
235-newblock;0.001352071762084961
236-newblock;0.00138092041015625
237-newblock;0.0018372535705566406
238-newblock;0.0018532276153564453
239-newblock;0.001789093017578125
240-newblock;0.0017540454864501953
241-newblock;0.0017578601837158203
242-newblock;0.0015480518341064453
243-newblock;0.001344919204711914
244-newblock;0.0012059211730957031
245-newblock;0.0013661384582519531
246-newblock;0.0015492439270019531
247-newblock;0.0014948844909667969
248-newblock;0.0016891956329345703
249-newblock;0.0019080638885498047
250-newblock;0.001352071762084961
251-newblock;0.0012421607971191406
252-newblock;0.001210927963256836
253-newblock;0.0011699199676513672
254-newblock;0.0011982917785644531
255-newblock;0.0012280941009521484
256-newblock;0.001219034194946289
257-newblock;0.0012469291687011719
258-newblock;0.00121307373046875
259-newblock;0.0012950897216796875
260-newblock;0.0013000965118408203
261-newblock;0.0012159347534179688
262-newblock;0.0012040138244628906
263-newblock;0.0013079643249511719
264-newblock;0.0012290477752685547
265-newblock;0.0012149810791015625
266-newblock;0.0013408660888671875
267-newblock;0.0014982223510742188
268-newblock;0.0013761520385742188
269-newblock;0.0013439655303955078
270-newblock;0.0014569759368896484
271-newblock;0.0014028549194335938
272-newblock;0.00144195556640625
273-newblock;0.0016756057739257812
274-newblock;0.001394033432006836
275-newblock;0.0012919902801513672
276-newblock;0.001547098159790039
277-newblock;0.001325845718383789
278-newblock;0.0013937950134277344
279-newblock;0.001438140869140625
280-newblock;0.0014450550079345703
281-newblock;0.0017430782318115234
282-newblock;0.0014693737030029297
283-newblock;0.002025127410888672
284-newblock;0.0020949840545654297
285-newblock;0.0017762184143066406
286-newblock;0.001978158950805664
287-newblock;0.0019116401672363281
288-newblock;0.0020258426666259766
289-newblock;0.0017042160034179688
290-newblock;0.0019190311431884766
291-newblock;0.001477956771850586
292-newblock;0.0017828941345214844
293-newblock;0.0024781227111816406
294-newblock;0.0019538402557373047
295-newblock;0.002148151397705078
296-newblock;0.0019881725311279297
297-newblock;0.0021102428436279297
298-newblock;0.002162933349609375
299-newblock;0.0022118091583251953
300-newblock;0.0021169185638427734
301-newblock;0.0022101402282714844
302-newblock;0.0020651817321777344
303-newblock;0.0016498565673828125
304-newblock;0.0014400482177734375
305-newblock;0.001394033432006836
306-newblock;0.0012421607971191406
307-newblock;0.0012350082397460938
308-newblock;0.0013010501861572266
309-newblock;0.001535177230834961
310-newblock;0.002167940139770508
311-newblock;0.0017271041870117188
312-newblock;0.0020122528076171875
313-newblock;0.001806020736694336
314-newblock;0.0017399787902832031
315-newblock;0.0017809867858886719
316-newblock;0.0016140937805175781
317-newblock;0.0016069412231445312
318-newblock;0.0016787052154541016
319-newblock;0.001986980438232422
320-newblock;0.0015480518341064453
321-newblock;0.001550912857055664
322-newblock;0.0019788742065429688
323-newblock;0.002275705337524414
324-newblock;0.0024809837341308594
325-newblock;0.0023212432861328125
326-newblock;0.0028738975524902344
327-newblock;0.0020971298217773438
328-newblock;0.0017168521881103516
329-newblock;0.001911163330078125
330-newblock;0.0019989013671875
331-newblock;0.0016870498657226562
332-newblock;0.0016210079193115234
333-newblock;0.0015721321105957031
334-newblock;0.0015950202941894531
335-newblock;0.0017158985137939453
336-newblock;0.0021200180053710938
337-newblock;0.0014209747314453125
338-newblock;0.001222848892211914
339-newblock;0.001277923583984375
340-newblock;0.0017249584197998047
341-newblock;0.0015759468078613281
342-newblock;0.001528024673461914
343-newblock;0.0015540122985839844
344-newblock;0.0015578269958496094
345-newblock;0.0015959739685058594
346-newblock;0.0014181137084960938
347-newblock;0.0013370513916015625
348-newblock;0.0016410350799560547
349-newblock;0.0014050006866455078
350-newblock;0.0016658306121826172
351-newblock;0.0015022754669189453
352-newblock;0.0015988349914550781
353-newblock;0.001600027084350586
354-newblock;0.001644134521484375
355-newblock;0.001580953598022461
356-newblock;0.0014269351959228516
357-newblock;0.0015399456024169922
358-newblock;0.001619100570678711
359-newblock;0.0013082027435302734
360-newblock;0.0013108253479003906
361-newblock;0.0012166500091552734
362-newblock;0.0012559890747070312
363-newblock;0.0013277530670166016
364-newblock;0.0013241767883300781
365-newblock;0.0013611316680908203
366-newblock;0.00164794921875
367-newblock;0.0012600421905517578
368-newblock;0.001210927963256836
369-newblock;0.001332998275756836
370-newblock;0.0011980533599853516
371-newblock;0.0012149810791015625
372-newblock;0.001188039779663086
373-newblock;0.0011429786682128906
374-newblock;0.001157999038696289
375-newblock;0.0019271373748779297
376-newblock;0.0014929771423339844
377-newblock;0.0012869834899902344
378-newblock;0.0013582706451416016
379-newblock;0.0013570785522460938
380-newblock;0.0014998912811279297
381-newblock;0.0013179779052734375
