replications;[2, 2, 130]
size;[736, 1600, 130]
block size;[128, 128, 128]
start;1638910322.74654
creation;0.010129928588867188
create;1638910322.7566772
0;0.060476064682006836
1;0.07542300224304199
2;0.07573795318603516
3;0.0856180191040039
4;0.07927584648132324
5;0.08647394180297852
6;0.08688998222351074
7;0.07825088500976562
8;0.08639097213745117
9;0.08616423606872559
10;0.07839012145996094
11;0.0907602310180664
12;0.08770513534545898
13;0.09201192855834961
14;0.08893871307373047
15;0.09159326553344727
16;0.07728409767150879
17;0.08209514617919922
18;0.08737587928771973
19;0.08995676040649414
20;0.08373594284057617
21;0.08214116096496582
22;0.07335782051086426
23;0.07916712760925293
24;0.08400487899780273
25;0.08681583404541016
26;0.08733582496643066
27;0.08407402038574219
28;0.07566714286804199
29;0.07947397232055664
30;0.25556206703186035
31;0.0897207260131836
32;0.08133196830749512
33;0.08910274505615234
34;0.0944221019744873
35;0.08355903625488281
36;0.09063100814819336
37;0.08926701545715332
38;0.08469367027282715
39;0.08792996406555176
40;0.09594917297363281
41;0.08858489990234375
42;0.08909797668457031
43;0.09406495094299316
44;0.08201909065246582
45;0.09092402458190918
46;0.09137606620788574
47;0.0894467830657959
48;0.08760905265808105
49;0.09182405471801758
50;0.08428812026977539
51;0.08816885948181152
52;0.09484696388244629
53;0.08528399467468262
54;0.09272503852844238
55;0.09366703033447266
56;0.08950495719909668
57;0.09751296043395996
58;0.10022902488708496
59;0.08709001541137695
60;0.09039902687072754
61;0.09514474868774414
62;0.09267878532409668
63;0.09167909622192383
64;0.09500813484191895
65;0.09399795532226562
66;0.09333205223083496
67;0.09297776222229004
68;0.08490633964538574
69;0.0891571044921875
70;0.09575605392456055
71;0.08538317680358887
72;0.09357905387878418
73;0.09106087684631348
74;0.08718085289001465
75;0.09816098213195801
76;0.09808707237243652
77;0.08630084991455078
78;0.08989810943603516
79;0.096405029296875
80;0.09066009521484375
81;0.0884850025177002
82;0.10086989402770996
83;0.08109903335571289
84;0.090972900390625
85;0.09031820297241211
86;0.08454203605651855
87;0.08294868469238281
88;0.09442305564880371
89;0.09182000160217285
90;0.0931704044342041
91;0.09152984619140625
92;0.0813438892364502
93;0.08712387084960938
94;0.09331989288330078
95;0.09436917304992676
96;0.08806824684143066
97;0.09478020668029785
98;0.07948017120361328
99;0.09078121185302734
100;0.09616303443908691
101;0.08431100845336914
102;0.09176921844482422
103;0.09441113471984863
104;0.08028793334960938
105;0.08537983894348145
106;0.09472370147705078
107;0.08409285545349121
108;0.0938408374786377
109;0.0944070816040039
110;0.09215998649597168
111;0.09400510787963867
112;0.09297490119934082
113;0.08359909057617188
114;0.0855398178100586
115;0.09545683860778809
116;0.08067107200622559
117;0.08757996559143066
118;0.09052419662475586
119;0.08663201332092285
120;0.08864784240722656
121;0.09702515602111816
122;0.09455084800720215
123;0.09341716766357422
124;0.09926700592041016
125;0.08494687080383301
126;0.09475135803222656
127;0.09699797630310059
128;0.06279301643371582
129;0.08279919624328613
130;0.06708788871765137
131;0.08893084526062012
132;0.08487510681152344
133;0.09603309631347656
134;0.09227919578552246
135;0.09631490707397461
136;0.10211992263793945
137;0.09401392936706543
138;0.10223793983459473
139;0.09617781639099121
140;0.08744621276855469
141;0.08925700187683105
142;0.09619808197021484
143;0.08829784393310547
144;0.0914907455444336
145;0.1027672290802002
146;0.08962106704711914
147;0.09761786460876465
148;0.10110712051391602
149;0.08831787109375
150;0.09665107727050781
151;0.09359622001647949
152;0.08374214172363281
153;0.08469891548156738
154;0.09267091751098633
155;0.09401869773864746
156;0.09881997108459473
157;0.1016392707824707
158;0.08971714973449707
159;0.0953059196472168
160;0.09412622451782227
161;0.0864722728729248
162;0.0906832218170166
163;0.10292625427246094
164;0.08798098564147949
165;0.08728814125061035
166;0.09584307670593262
167;0.07958483695983887
168;0.09229898452758789
169;0.10367584228515625
170;0.08322000503540039
171;0.09496092796325684
172;0.09590983390808105
173;0.08772397041320801
174;0.09998607635498047
175;0.09496617317199707
176;0.08500194549560547
