replications;[200, 200, 200]
size;[73600, 160000, 200]
block size:[368, 800, 1]
start;1638820369.5885491
creation;0.001458883285522461
create;1638820369.590015
0-newblock;0.00923609733581543
1-newblock;0.00900578498840332
2-newblock;0.008462905883789062
3-newblock;0.0079498291015625
4-newblock;0.008583307266235352
5-newblock;0.008726119995117188
6-newblock;0.008427858352661133
7-newblock;0.00861501693725586
8-newblock;0.008522987365722656
9-newblock;0.009182214736938477
10-newblock;0.009240150451660156
11-newblock;0.00927591323852539
12-newblock;0.010272979736328125
13-newblock;0.009383201599121094
14-newblock;0.009563922882080078
15-newblock;0.009273290634155273
16-newblock;0.009532928466796875
17-newblock;0.010987997055053711
18-newblock;0.011900901794433594
19-newblock;0.011701107025146484
20-newblock;0.011605978012084961
21-newblock;0.01365208625793457
22-newblock;0.01196908950805664
23-newblock;0.01056981086730957
24-newblock;0.01235198974609375
25-newblock;0.011289834976196289
26-newblock;0.010473966598510742
27-newblock;0.012451171875
28-newblock;0.013310909271240234
29-newblock;0.013077974319458008
30-newblock;0.014191865921020508
31-newblock;0.013943195343017578
32-newblock;0.012727737426757812
33-newblock;0.01011800765991211
34-newblock;0.010759115219116211
35-newblock;0.010469198226928711
36-newblock;0.010268211364746094
37-newblock;0.010380983352661133
38-newblock;0.01140594482421875
39-newblock;0.011364936828613281
40-newblock;0.01336812973022461
41-newblock;0.01164698600769043
42-newblock;0.012500286102294922
43-newblock;0.01224517822265625
44-newblock;0.012760162353515625
45-newblock;0.013601064682006836
46-newblock;0.012529134750366211
47-newblock;0.013860702514648438
48-newblock;0.013435840606689453
49-newblock;0.012475967407226562
50-newblock;0.010829925537109375
51-newblock;0.011534690856933594
52-newblock;0.01184391975402832
53-newblock;0.01157689094543457
54-newblock;0.010955095291137695
55-newblock;0.012775897979736328
56-newblock;0.012701988220214844
57-newblock;0.012844085693359375
58-newblock;0.014007806777954102
59-newblock;0.01507568359375
60-newblock;0.013256072998046875
61-newblock;0.013386964797973633
62-newblock;0.014011859893798828
63-newblock;0.014039993286132812
64-newblock;0.013989925384521484
65-newblock;0.013796806335449219
66-newblock;0.012675046920776367
67-newblock;0.011581897735595703
68-newblock;0.013031959533691406
69-newblock;0.012205123901367188
70-newblock;0.012422800064086914
71-newblock;0.013156890869140625
72-newblock;0.015924930572509766
73-newblock;0.01693272590637207
74-newblock;0.014435052871704102
75-newblock;0.014872074127197266
76-newblock;0.015819072723388672
77-newblock;0.019385099411010742
78-newblock;0.01895594596862793
79-newblock;0.01872110366821289
80-newblock;0.017729997634887695
81-newblock;0.013940095901489258
82-newblock;0.012594223022460938
83-newblock;0.013673067092895508
84-newblock;0.01269388198852539
85-newblock;0.014818191528320312
86-newblock;0.01320791244506836
87-newblock;0.013246774673461914
88-newblock;0.014105081558227539
89-newblock;0.014885187149047852
90-newblock;0.016061782836914062
91-newblock;0.015192031860351562
92-newblock;0.014856815338134766
93-newblock;0.0192718505859375
94-newblock;0.016645193099975586
95-newblock;0.014717817306518555
96-newblock;0.014612197875976562
97-newblock;0.014354944229125977
98-newblock;0.014525890350341797
99-newblock;0.01392507553100586
100-newblock;0.013830900192260742
101-newblock;0.014928817749023438
102-newblock;0.015687227249145508
103-newblock;0.014966964721679688
104-newblock;0.0170590877532959
105-newblock;0.016054153442382812
106-newblock;0.01627492904663086
107-newblock;0.016672134399414062
108-newblock;0.014822006225585938
109-newblock;0.014483928680419922
110-newblock;0.013254165649414062
111-newblock;0.014581918716430664
112-newblock;0.014999151229858398
113-newblock;0.015649080276489258
114-newblock;0.01444101333618164
115-newblock;0.015750885009765625
116-newblock;0.015565872192382812
117-newblock;0.01570272445678711
118-newblock;0.019427776336669922
119-newblock;0.01611614227294922
120-newblock;0.01691603660583496
121-newblock;0.01671910285949707
122-newblock;0.014752864837646484
123-newblock;0.014672040939331055
124-newblock;0.014684200286865234
125-newblock;0.014346122741699219
126-newblock;0.015825986862182617
127-newblock;0.014642000198364258
128-newblock;0.016366004943847656
129-newblock;0.01703500747680664
130-newblock;0.016942977905273438
131-newblock;0.018053770065307617
132-newblock;0.016643762588500977
133-newblock;0.017300128936767578
134-newblock;0.017969846725463867
135-newblock;0.015835285186767578
136-newblock;0.015474081039428711
137-newblock;0.014356851577758789
138-newblock;0.015038013458251953
139-newblock;0.015368938446044922
140-newblock;0.014374971389770508
141-newblock;0.016056060791015625
142-newblock;0.01690220832824707
143-newblock;0.017807722091674805
144-newblock;0.017796993255615234
145-newblock;0.017364978790283203
146-newblock;0.01740407943725586
147-newblock;0.017055988311767578
148-newblock;0.016619205474853516
149-newblock;0.01526188850402832
150-newblock;0.014733076095581055
151-newblock;0.016077041625976562
152-newblock;0.015332937240600586
153-newblock;0.015970945358276367
154-newblock;0.017694950103759766
155-newblock;0.01736307144165039
156-newblock;0.020524978637695312
157-newblock;0.01785111427307129
158-newblock;0.01813817024230957
159-newblock;0.02056884765625
160-newblock;0.01765298843383789
161-newblock;0.0161590576171875
162-newblock;0.01589679718017578
163-newblock;0.015219926834106445
164-newblock;0.018425703048706055
165-newblock;0.01579904556274414
166-newblock;0.016945838928222656
167-newblock;0.018112659454345703
168-newblock;0.019229888916015625
169-newblock;0.019115924835205078
170-newblock;0.019504070281982422
171-newblock;0.019082069396972656
172-newblock;0.017025232315063477
173-newblock;0.016499996185302734
174-newblock;0.015617132186889648
175-newblock;0.016813993453979492
176-newblock;0.018069982528686523
177-newblock;0.01591181755065918
178-newblock;0.018672704696655273
179-newblock;0.01965188980102539
180-newblock;0.020895004272460938
181-newblock;0.019781827926635742
182-newblock;0.01921987533569336
183-newblock;0.021763086318969727
184-newblock;0.017919063568115234
185-newblock;0.017040252685546875
186-newblock;0.016348838806152344
187-newblock;0.01623988151550293
188-newblock;0.016855955123901367
189-newblock;0.05323600769042969
190-newblock;0.06556892395019531
191-newblock;0.034188032150268555
192-newblock;0.029983997344970703
193-newblock;0.025720834732055664
194-newblock;0.022854328155517578
195-newblock;0.019751787185668945
196-newblock;0.022263050079345703
197-newblock;0.02275681495666504
198-newblock;0.02224111557006836
199-newblock;0.01707601547241211
200-newblock;0.017282962799072266
201-newblock;0.016342878341674805
202-newblock;0.016549110412597656
203-newblock;0.01766824722290039
204-newblock;0.017438173294067383
205-newblock;0.018750905990600586
206-newblock;0.0185091495513916
207-newblock;0.0189511775970459
208-newblock;0.020187854766845703
209-newblock;0.02007603645324707
210-newblock;0.019030094146728516
211-newblock;0.020097017288208008
212-newblock;0.01851201057434082
213-newblock;0.017518997192382812
214-newblock;0.01651620864868164
215-newblock;0.019152164459228516
216-newblock;0.018947839736938477
217-newblock;0.019183874130249023
218-newblock;0.023292064666748047
219-newblock;0.021682024002075195
220-newblock;0.020421266555786133
221-newblock;0.021763086318969727
222-newblock;0.021467924118041992
223-newblock;0.018429994583129883
224-newblock;0.01786494255065918
225-newblock;0.019542932510375977
226-newblock;0.0328371524810791
227-newblock;0.03240966796875
228-newblock;0.036765098571777344
229-newblock;0.03137087821960449
230-newblock;0.035208940505981445
231-newblock;0.0213162899017334
232-newblock;0.02120232582092285
233-newblock;0.03177595138549805
234-newblock;0.028376102447509766
235-newblock;0.043772220611572266
236-newblock;0.03116297721862793
237-newblock;0.030055999755859375
238-newblock;0.021578073501586914
239-newblock;0.020242929458618164
240-newblock;0.028953075408935547
241-newblock;0.03336000442504883
242-newblock;0.029732704162597656
243-newblock;0.029881954193115234
244-newblock;0.0321040153503418
245-newblock;0.023562908172607422
246-newblock;0.019769906997680664
247-newblock;0.02226996421813965
248-newblock;0.030956029891967773
249-newblock;0.02846503257751465
250-newblock;0.039077043533325195
251-newblock;0.033516883850097656
252-newblock;0.025597810745239258
253-newblock;0.020725011825561523
254-newblock;0.021963119506835938
255-newblock;0.02875685691833496
256-newblock;0.02906513214111328
257-newblock;0.022702693939208984
258-newblock;0.021966218948364258
259-newblock;0.023307085037231445
260-newblock;0.028354167938232422
261-newblock;0.018648862838745117
262-newblock;0.01870894432067871
263-newblock;0.019773006439208984
264-newblock;0.023811817169189453
265-newblock;0.021883010864257812
266-newblock;0.020989179611206055
267-newblock;0.023962020874023438
268-newblock;0.03140616416931152
269-newblock;0.03691697120666504
270-newblock;0.03437519073486328
271-newblock;0.029126882553100586
272-newblock;0.029887914657592773
273-newblock;0.03656601905822754
274-newblock;0.03524136543273926
275-newblock;0.030817031860351562
276-newblock;0.0356440544128418
277-newblock;0.02208995819091797
278-newblock;0.02144312858581543
279-newblock;0.022783279418945312
280-newblock;0.03596615791320801
281-newblock;0.042729854583740234
282-newblock;0.03122997283935547
283-newblock;0.03254079818725586
284-newblock;0.03419804573059082
285-newblock;0.028538942337036133
286-newblock;0.025278091430664062
287-newblock;0.024996042251586914
288-newblock;0.02536296844482422
289-newblock;0.02477288246154785
290-newblock;0.04461097717285156
291-newblock;0.041252851486206055
292-newblock;0.03373289108276367
293-newblock;0.07050204277038574
294-newblock;0.03457498550415039
295-newblock;0.034384965896606445
296-newblock;0.04150724411010742
297-newblock;0.055271148681640625
298-newblock;0.0298459529876709
299-newblock;0.04170393943786621
300-newblock;0.03780698776245117
301-newblock;0.03408503532409668
302-newblock;0.021647214889526367
303-newblock;0.020789146423339844
304-newblock;0.021083831787109375
305-newblock;0.02173900604248047
306-newblock;0.022699832916259766
307-newblock;0.024776935577392578
308-newblock;0.025259017944335938
309-newblock;0.0326390266418457
310-newblock;0.03442811965942383
311-newblock;0.028558015823364258
312-newblock;0.02633976936340332
313-newblock;0.043733835220336914
314-newblock;0.04182600975036621
315-newblock;0.04106402397155762
316-newblock;0.03679609298706055
317-newblock;0.030298233032226562
318-newblock;0.027107715606689453
319-newblock;0.03534293174743652
320-newblock;0.04102897644042969
321-newblock;0.028594017028808594
322-newblock;0.028852224349975586
323-newblock;0.02673482894897461
324-newblock;0.02222299575805664
325-newblock;0.022092819213867188
326-newblock;0.023025989532470703
327-newblock;0.02238321304321289
328-newblock;0.026423931121826172
329-newblock;0.026556015014648438
330-newblock;0.026982784271240234
331-newblock;0.025202035903930664
332-newblock;0.023141860961914062
333-newblock;0.023000240325927734
334-newblock;0.022514820098876953
335-newblock;0.02255105972290039
336-newblock;0.02379894256591797
337-newblock;0.026456117630004883
338-newblock;0.026243925094604492
339-newblock;0.026117801666259766
340-newblock;0.026855945587158203
341-newblock;0.02509593963623047
342-newblock;0.02201223373413086
343-newblock;0.023682832717895508
344-newblock;0.02311086654663086
345-newblock;0.024471759796142578
346-newblock;0.026107072830200195
347-newblock;0.02684807777404785
348-newblock;0.02927684783935547
349-newblock;0.02579665184020996
350-newblock;0.02311086654663086
351-newblock;0.022535085678100586
352-newblock;0.02486586570739746
353-newblock;0.026227951049804688
354-newblock;0.025562047958374023
355-newblock;0.027396202087402344
356-newblock;0.027077198028564453
357-newblock;0.025028228759765625
358-newblock;0.02293086051940918
359-newblock;0.0224759578704834
360-newblock;0.03176712989807129
361-newblock;0.027073144912719727
362-newblock;0.028756141662597656
363-newblock;0.02704310417175293
364-newblock;0.02810502052307129
365-newblock;0.027242183685302734
366-newblock;0.022427082061767578
367-newblock;0.02317500114440918
368-newblock;0.023733139038085938
369-newblock;0.026124000549316406
370-newblock;0.025539636611938477
371-newblock;0.026159048080444336
372-newblock;0.028130054473876953
373-newblock;0.028730154037475586
374-newblock;0.025715112686157227
375-newblock;0.023048877716064453
376-newblock;0.025043964385986328
377-newblock;0.025658130645751953
378-newblock;0.0274660587310791
379-newblock;0.02791118621826172
380-newblock;0.027732133865356445
381-newblock;0.027544021606445312
382-newblock;0.027229785919189453
383-newblock;0.0242307186126709
384-newblock;0.027036190032958984
385-newblock;0.02568197250366211
386-newblock;0.03019094467163086
387-newblock;0.029510974884033203
388-newblock;0.027575969696044922
389-newblock;0.029400110244750977
390-newblock;0.023752212524414062
391-newblock;0.023235082626342773
392-newblock;0.024918079376220703
393-newblock;0.02768111228942871
394-newblock;0.0302731990814209
395-newblock;0.028586864471435547
396-newblock;0.030566930770874023
397-newblock;0.02796792984008789
398-newblock;0.024927139282226562
399-newblock;0.025098800659179688
400-newblock;0.024238109588623047
401-newblock;0.027737855911254883
