replications;[500, 500, 500]
size;[184000, 400000, 500]
block size:[368, 800, 1]
start;1638889181.784469
creation;0.0015339851379394531
create;1638889181.786009
0-newblock;0.0024721622467041016
1-newblock;0.0023190975189208984
2-newblock;0.0021479129791259766
3-newblock;0.00180816650390625
4-newblock;0.0017049312591552734
5-newblock;0.0013349056243896484
6-newblock;0.0022640228271484375
7-newblock;0.0025768280029296875
8-newblock;0.002305746078491211
9-newblock;0.0026369094848632812
10-newblock;0.0022051334381103516
11-newblock;0.002110004425048828
12-newblock;0.0024421215057373047
13-newblock;0.0021440982818603516
14-newblock;0.0014500617980957031
15-newblock;0.0014259815216064453
16-newblock;0.002077817916870117
17-newblock;0.001878976821899414
18-newblock;0.001920938491821289
19-newblock;0.001909017562866211
20-newblock;0.0016710758209228516
21-newblock;0.001967191696166992
22-newblock;0.0016508102416992188
23-newblock;0.0017139911651611328
24-newblock;0.0015208721160888672
25-newblock;0.0014920234680175781
26-newblock;0.001519918441772461
27-newblock;0.0013041496276855469
28-newblock;0.0011997222900390625
29-newblock;0.001207113265991211
30-newblock;0.0012090206146240234
31-newblock;0.001895904541015625
32-newblock;0.0015149116516113281
33-newblock;0.0012958049774169922
34-newblock;0.0014259815216064453
35-newblock;0.0019030570983886719
36-newblock;0.0014371871948242188
37-newblock;0.0011820793151855469
38-newblock;0.0011720657348632812
39-newblock;0.0011668205261230469
40-newblock;0.0011980533599853516
41-newblock;0.0011761188507080078
42-newblock;0.0012271404266357422
43-newblock;0.001409769058227539
44-newblock;0.0012531280517578125
45-newblock;0.0012209415435791016
46-newblock;0.001177072525024414
47-newblock;0.0011670589447021484
48-newblock;0.0012619495391845703
49-newblock;0.0012578964233398438
50-newblock;0.001415252685546875
51-newblock;0.0019252300262451172
52-newblock;0.0011761188507080078
53-newblock;0.0011699199676513672
54-newblock;0.0011749267578125
55-newblock;0.0011589527130126953
56-newblock;0.0011601448059082031
57-newblock;0.0012369155883789062
58-newblock;0.0012667179107666016
59-newblock;0.001348733901977539
60-newblock;0.0013129711151123047
61-newblock;0.0012557506561279297
62-newblock;0.0011830329895019531
63-newblock;0.0013320446014404297
64-newblock;0.0012707710266113281
65-newblock;0.0012218952178955078
66-newblock;0.0012197494506835938
67-newblock;0.0012369155883789062
68-newblock;0.001280069351196289
69-newblock;0.0011630058288574219
70-newblock;0.0011749267578125
71-newblock;0.0011451244354248047
72-newblock;0.0011410713195800781
73-newblock;0.0011720657348632812
74-newblock;0.0011980533599853516
75-newblock;0.0011870861053466797
76-newblock;0.0011777877807617188
77-newblock;0.001277923583984375
78-newblock;0.0012049674987792969
79-newblock;0.0011749267578125
80-newblock;0.0011591911315917969
81-newblock;0.0011777877807617188
82-newblock;0.0012161731719970703
83-newblock;0.001230001449584961
84-newblock;0.001146078109741211
85-newblock;0.0012717247009277344
86-newblock;0.0012390613555908203
