replications;[10, 10, 10]
size;[3680, 8000, 10]
block size:[368, 800, 1]
start;1638889172.6581702
creation;0.0016016960144042969
create;1638889172.659776
0-newblock;0.0014090538024902344
1-newblock;0.0014238357543945312
2-newblock;0.001363992691040039
3-newblock;0.001851797103881836
4-newblock;0.003888845443725586
5-newblock;0.0014469623565673828
6-newblock;0.0014290809631347656
7-newblock;0.0015017986297607422
8-newblock;0.0014209747314453125
9-newblock;0.001377105712890625
10-newblock;0.002012014389038086
11-newblock;0.0014619827270507812
12-newblock;0.0016918182373046875
13-newblock;0.001547098159790039
14-newblock;0.0017538070678710938
15-newblock;0.0014121532440185547
16-newblock;0.0013802051544189453
17-newblock;0.0013670921325683594
18-newblock;0.0023469924926757812
19-newblock;0.001547098159790039
20-newblock;0.0014579296112060547
21-newblock;0.0014548301696777344
22-newblock;0.0014052391052246094
23-newblock;0.0013370513916015625
24-newblock;0.0013890266418457031
25-newblock;0.0013611316680908203
26-newblock;0.0015277862548828125
27-newblock;0.0013628005981445312
28-newblock;0.0017421245574951172
29-newblock;0.002051115036010742
30-newblock;0.001834869384765625
31-newblock;0.0018157958984375
32-newblock;0.0015730857849121094
33-newblock;0.001955270767211914
34-newblock;0.0017330646514892578
35-newblock;0.0015769004821777344
36-newblock;0.0015380382537841797
37-newblock;0.0016341209411621094
38-newblock;0.0017621517181396484
39-newblock;0.00173187255859375
40-newblock;0.0019218921661376953
41-newblock;0.0018222332000732422
42-newblock;0.001873016357421875
43-newblock;0.001703023910522461
44-newblock;0.0013570785522460938
45-newblock;0.0016257762908935547
46-newblock;0.0020952224731445312
47-newblock;0.0017900466918945312
48-newblock;0.0016548633575439453
49-newblock;0.0023632049560546875
50-newblock;0.0018978118896484375
51-newblock;0.001827239990234375
52-newblock;0.002187967300415039
53-newblock;0.001714944839477539
54-newblock;0.0019850730895996094
55-newblock;0.001505136489868164
56-newblock;0.0013151168823242188
57-newblock;0.0015528202056884766
58-newblock;0.0020248889923095703
59-newblock;0.0019109249114990234
60-newblock;0.0022678375244140625
61-newblock;0.0022568702697753906
62-newblock;0.001425027847290039
63-newblock;0.001405954360961914
64-newblock;0.0016429424285888672
65-newblock;0.001889944076538086
66-newblock;0.0018491744995117188
67-newblock;0.0017991065979003906
68-newblock;0.0018780231475830078
69-newblock;0.002068042755126953
70-newblock;0.002050161361694336
71-newblock;0.001992940902709961
72-newblock;0.001867055892944336
73-newblock;0.0019431114196777344
74-newblock;0.0019941329956054688
75-newblock;0.0018339157104492188
76-newblock;0.0018808841705322266
77-newblock;0.002190113067626953
78-newblock;0.001995086669921875
79-newblock;0.0018129348754882812
80-newblock;0.001734018325805664
81-newblock;0.0018990039825439453
82-newblock;0.0021669864654541016
83-newblock;0.0016360282897949219
84-newblock;0.0014300346374511719
85-newblock;0.001544952392578125
86-newblock;0.001577138900756836
87-newblock;0.0018711090087890625
88-newblock;0.0019829273223876953
89-newblock;0.0016207695007324219
90-newblock;0.0013418197631835938
91-newblock;0.0016779899597167969
92-newblock;0.00144195556640625
93-newblock;0.0015270709991455078
94-newblock;0.0018088817596435547
95-newblock;0.001997232437133789
96-newblock;0.0020751953125
97-newblock;0.0019659996032714844
98-newblock;0.0019521713256835938
99-newblock;0.002161741256713867
100-newblock;0.0021848678588867188
101-newblock;0.0021708011627197266
102-newblock;0.0021560192108154297
103-newblock;0.0019769668579101562
104-newblock;0.001667022705078125
105-newblock;0.001764059066772461
106-newblock;0.001725912094116211
107-newblock;0.0018281936645507812
108-newblock;0.0021440982818603516
109-newblock;0.0019807815551757812
110-newblock;0.0022559165954589844
111-newblock;0.0017790794372558594
112-newblock;0.0019130706787109375
113-newblock;0.0019528865814208984
114-newblock;0.0022132396697998047
115-newblock;0.0019519329071044922
116-newblock;0.0018627643585205078
117-newblock;0.001990795135498047
118-newblock;0.0015590190887451172
119-newblock;0.001331329345703125
120-newblock;0.0013158321380615234
121-newblock;0.0013041496276855469
122-newblock;0.0015020370483398438
123-newblock;0.0020139217376708984
124-newblock;0.0018949508666992188
125-newblock;0.0018239021301269531
126-newblock;0.002285003662109375
127-newblock;0.002089977264404297
128-newblock;0.002134084701538086
129-newblock;0.002094745635986328
130-newblock;0.0020301342010498047
131-newblock;0.0018229484558105469
132-newblock;0.0019741058349609375
133-newblock;0.002007007598876953
134-newblock;0.0014781951904296875
135-newblock;0.0016551017761230469
136-newblock;0.0020449161529541016
137-newblock;0.0020470619201660156
138-newblock;0.002164125442504883
139-newblock;0.002202749252319336
140-newblock;0.0020720958709716797
141-newblock;0.0019598007202148438
142-newblock;0.002050161361694336
143-newblock;0.0019931793212890625
144-newblock;0.0019299983978271484
145-newblock;0.0019631385803222656
146-newblock;0.002084016799926758
147-newblock;0.0016980171203613281
148-newblock;0.001990079879760742
149-newblock;0.0018701553344726562
150-newblock;0.0013310909271240234
151-newblock;0.001451730728149414
152-newblock;0.0017490386962890625
153-newblock;0.001918792724609375
154-newblock;0.0018377304077148438
155-newblock;0.0018529891967773438
156-newblock;0.0019919872283935547
157-newblock;0.001974821090698242
158-newblock;0.002315998077392578
159-newblock;0.0020799636840820312
160-newblock;0.0018208026885986328
161-newblock;0.0014879703521728516
162-newblock;0.001935720443725586
163-newblock;0.0018508434295654297
164-newblock;0.002076864242553711
165-newblock;0.0019221305847167969
166-newblock;0.0021250247955322266
167-newblock;0.0019519329071044922
168-newblock;0.00203704833984375
169-newblock;0.001847982406616211
170-newblock;0.0018858909606933594
171-newblock;0.0016591548919677734
172-newblock;0.0016100406646728516
173-newblock;0.001583099365234375
174-newblock;0.0013339519500732422
175-newblock;0.0013148784637451172
176-newblock;0.0015227794647216797
177-newblock;0.0015208721160888672
178-newblock;0.0013911724090576172
179-newblock;0.0012652873992919922
180-newblock;0.0013871192932128906
181-newblock;0.0012538433074951172
182-newblock;0.0012140274047851562
183-newblock;0.0011851787567138672
184-newblock;0.0012059211730957031
185-newblock;0.001157999038696289
186-newblock;0.0011451244354248047
187-newblock;0.0012471675872802734
188-newblock;0.0012569427490234375
189-newblock;0.0011990070343017578
190-newblock;0.0011789798736572266
191-newblock;0.0012640953063964844
192-newblock;0.0012001991271972656
193-newblock;0.0014450550079345703
194-newblock;0.0015528202056884766
195-newblock;0.0015838146209716797
196-newblock;0.0017268657684326172
197-newblock;0.0015490055084228516
198-newblock;0.0013041496276855469
199-newblock;0.001377105712890625
200-newblock;0.0014679431915283203
201-newblock;0.001377105712890625
202-newblock;0.0013458728790283203
203-newblock;0.0013670921325683594
204-newblock;0.0016808509826660156
205-newblock;0.0018849372863769531
206-newblock;0.0014557838439941406
207-newblock;0.0014710426330566406
208-newblock;0.0014331340789794922
209-newblock;0.0014641284942626953
210-newblock;0.0015368461608886719
211-newblock;0.0016300678253173828
212-newblock;0.001505136489868164
213-newblock;0.0013408660888671875
214-newblock;0.001501321792602539
215-newblock;0.0014219284057617188
216-newblock;0.0015060901641845703
217-newblock;0.0014238357543945312
218-newblock;0.0013570785522460938
219-newblock;0.00152587890625
220-newblock;0.0013628005981445312
221-newblock;0.0016026496887207031
222-newblock;0.0012743473052978516
223-newblock;0.002112150192260742
224-newblock;0.0014009475708007812
225-newblock;0.0014789104461669922
226-newblock;0.0014281272888183594
227-newblock;0.0015211105346679688
228-newblock;0.0014390945434570312
229-newblock;0.0013740062713623047
230-newblock;0.0014958381652832031
231-newblock;0.001529693603515625
232-newblock;0.0014638900756835938
233-newblock;0.0014178752899169922
234-newblock;0.0015912055969238281
235-newblock;0.001432180404663086
236-newblock;0.0016460418701171875
237-newblock;0.0016369819641113281
238-newblock;0.0014147758483886719
239-newblock;0.0012378692626953125
240-newblock;0.00119781494140625
241-newblock;0.0011839866638183594
242-newblock;0.0012738704681396484
243-newblock;0.0017740726470947266
244-newblock;0.0014872550964355469
245-newblock;0.00252532958984375
246-newblock;0.0017461776733398438
247-newblock;0.0017058849334716797
248-newblock;0.0015001296997070312
249-newblock;0.0016608238220214844
250-newblock;0.0016140937805175781
251-newblock;0.001508951187133789
252-newblock;0.0016582012176513672
253-newblock;0.001589059829711914
254-newblock;0.0013420581817626953
255-newblock;0.0016503334045410156
256-newblock;0.0020232200622558594
257-newblock;0.0016710758209228516
258-newblock;0.0015048980712890625
259-newblock;0.001569986343383789
260-newblock;0.0018229484558105469
261-newblock;0.0017690658569335938
262-newblock;0.0019071102142333984
263-newblock;0.00189208984375
264-newblock;0.0017547607421875
265-newblock;0.0017638206481933594
266-newblock;0.0015151500701904297
267-newblock;0.0019702911376953125
268-newblock;0.0017240047454833984
269-newblock;0.0015828609466552734
270-newblock;0.001603841781616211
271-newblock;0.0016450881958007812
272-newblock;0.0015549659729003906
273-newblock;0.0014252662658691406
274-newblock;0.0019183158874511719
275-newblock;0.001814126968383789
276-newblock;0.001550912857055664
277-newblock;0.0020809173583984375
278-newblock;0.0021369457244873047
279-newblock;0.0018768310546875
280-newblock;0.0016210079193115234
281-newblock;0.0016620159149169922
282-newblock;0.001560211181640625
283-newblock;0.0015408992767333984
284-newblock;0.0017421245574951172
285-newblock;0.0016188621520996094
286-newblock;0.001748800277709961
287-newblock;0.0015571117401123047
288-newblock;0.00150299072265625
289-newblock;0.001310110092163086
290-newblock;0.0012447834014892578
291-newblock;0.0012161731719970703
292-newblock;0.0012559890747070312
293-newblock;0.0012359619140625
294-newblock;0.0012350082397460938
295-newblock;0.0012781620025634766
296-newblock;0.0016169548034667969
297-newblock;0.0014491081237792969
298-newblock;0.001425027847290039
299-newblock;0.0012819766998291016
300-newblock;0.0017161369323730469
301-newblock;0.001528024673461914
302-newblock;0.0013899803161621094
303-newblock;0.0013298988342285156
