replications;[30, 30, 30]
size;[11040, 24000, 30]
block size:[368, 800, 1]
start;1638820336.8666592
creation;0.0033118724822998047
create;1638820336.8699808
0-newblock;0.009238004684448242
1-newblock;0.008790016174316406
2-newblock;0.00880289077758789
3-newblock;0.00858926773071289
4-newblock;0.008715152740478516
5-newblock;0.008963823318481445
6-newblock;0.008525848388671875
7-newblock;0.009273767471313477
8-newblock;0.008641958236694336
9-newblock;0.009113073348999023
10-newblock;0.0087890625
11-newblock;0.009007930755615234
12-newblock;0.00892186164855957
13-newblock;0.009246826171875
14-newblock;0.010668039321899414
15-newblock;0.009634971618652344
16-newblock;0.009335994720458984
17-newblock;0.009588003158569336
18-newblock;0.008743047714233398
19-newblock;0.008973836898803711
20-newblock;0.009167909622192383
21-newblock;0.011506080627441406
22-newblock;0.010244131088256836
23-newblock;0.012907028198242188
24-newblock;0.010669946670532227
25-newblock;0.012047767639160156
26-newblock;0.010994195938110352
27-newblock;0.011206865310668945
28-newblock;0.011689901351928711
29-newblock;0.011927127838134766
30-newblock;0.012041091918945312
31-newblock;0.01505899429321289
32-newblock;0.014133214950561523
33-newblock;0.014183998107910156
34-newblock;0.01513814926147461
35-newblock;0.013653993606567383
36-newblock;0.014348030090332031
37-newblock;0.01476597785949707
38-newblock;0.015183210372924805
39-newblock;0.014468908309936523
40-newblock;0.013174772262573242
41-newblock;0.012377023696899414
42-newblock;0.01302194595336914
43-newblock;0.013020038604736328
44-newblock;0.01340484619140625
45-newblock;0.01593494415283203
46-newblock;0.016336917877197266
47-newblock;0.01732611656188965
48-newblock;0.015403985977172852
49-newblock;0.011649131774902344
50-newblock;0.010500192642211914
51-newblock;0.011832952499389648
52-newblock;0.010436058044433594
53-newblock;0.012285947799682617
54-newblock;0.01242685317993164
55-newblock;0.012355804443359375
56-newblock;0.01588606834411621
57-newblock;0.014449834823608398
58-newblock;0.012738943099975586
59-newblock;0.014075040817260742
60-newblock;0.013598918914794922
61-newblock;0.012584209442138672
62-newblock;0.013468742370605469
63-newblock;0.01372075080871582
64-newblock;0.01201319694519043
65-newblock;0.01370096206665039
66-newblock;0.01209878921508789
67-newblock;0.010879993438720703
68-newblock;0.012563228607177734
69-newblock;0.011810064315795898
70-newblock;0.013374090194702148
71-newblock;0.01250314712524414
72-newblock;0.013286113739013672
73-newblock;0.014878988265991211
74-newblock;0.01452779769897461
75-newblock;0.014620065689086914
76-newblock;0.01458287239074707
77-newblock;0.013733148574829102
78-newblock;0.015144109725952148
79-newblock;0.014181137084960938
80-newblock;0.012429952621459961
81-newblock;0.012981891632080078
82-newblock;0.013702154159545898
83-newblock;0.01246500015258789
84-newblock;0.012223958969116211
85-newblock;0.013306856155395508
86-newblock;0.012861251831054688
