replications;[30, 30, 30]
size;[11040, 24000, 30]
block size:[368, 800, 1]
start;1638889174.682026
creation;0.0014071464538574219
create;1638889174.683439
0-newblock;0.0016269683837890625
1-newblock;0.0017311573028564453
2-newblock;0.0014178752899169922
3-newblock;0.0015120506286621094
4-newblock;0.0013897418975830078
5-newblock;0.002707958221435547
6-newblock;0.0013880729675292969
7-newblock;0.001245260238647461
8-newblock;0.001216888427734375
9-newblock;0.0019388198852539062
10-newblock;0.0029020309448242188
11-newblock;0.0027780532836914062
12-newblock;0.002440214157104492
13-newblock;0.0017211437225341797
14-newblock;0.0015842914581298828
15-newblock;0.001531839370727539
16-newblock;0.0016970634460449219
17-newblock;0.0018661022186279297
18-newblock;0.0014619827270507812
19-newblock;0.0012502670288085938
20-newblock;0.0015268325805664062
21-newblock;0.0016927719116210938
22-newblock;0.0020160675048828125
23-newblock;0.001580953598022461
24-newblock;0.0016927719116210938
25-newblock;0.0018918514251708984
26-newblock;0.0016798973083496094
27-newblock;0.0018739700317382812
28-newblock;0.0015721321105957031
29-newblock;0.0015871524810791016
30-newblock;0.0015749931335449219
31-newblock;0.0016331672668457031
32-newblock;0.001965045928955078
33-newblock;0.0015728473663330078
34-newblock;0.0016200542449951172
35-newblock;0.0017180442810058594
36-newblock;0.0018110275268554688
37-newblock;0.002057313919067383
38-newblock;0.0015931129455566406
39-newblock;0.001409769058227539
40-newblock;0.0012509822845458984
41-newblock;0.0013790130615234375
42-newblock;0.0022678375244140625
43-newblock;0.0018188953399658203
44-newblock;0.0013859272003173828
45-newblock;0.0014789104461669922
46-newblock;0.0016231536865234375
47-newblock;0.0016109943389892578
48-newblock;0.0018990039825439453
49-newblock;0.0022132396697998047
50-newblock;0.002044200897216797
51-newblock;0.0016679763793945312
52-newblock;0.0013041496276855469
53-newblock;0.0012369155883789062
54-newblock;0.001344919204711914
55-newblock;0.0012862682342529297
56-newblock;0.0012407302856445312
57-newblock;0.0014069080352783203
58-newblock;0.001909017562866211
59-newblock;0.001483917236328125
60-newblock;0.0015780925750732422
61-newblock;0.0013890266418457031
62-newblock;0.0014357566833496094
63-newblock;0.0013308525085449219
64-newblock;0.001383066177368164
65-newblock;0.0016350746154785156
66-newblock;0.00131988525390625
67-newblock;0.0014278888702392578
68-newblock;0.0014030933380126953
69-newblock;0.00133514404296875
70-newblock;0.001222848892211914
71-newblock;0.0011749267578125
72-newblock;0.0012049674987792969
73-newblock;0.00115203857421875
74-newblock;0.0011990070343017578
75-newblock;0.0011148452758789062
76-newblock;0.0011911392211914062
77-newblock;0.00119781494140625
78-newblock;0.001341104507446289
79-newblock;0.0014238357543945312
80-newblock;0.0015118122100830078
81-newblock;0.0015709400177001953
82-newblock;0.0013959407806396484
