replications;[10, 10, 10]
size;[3680, 8000, 10]
block size:[368, 800, 1]
start;1638818388.432134
creation;0.0015249252319335938
create;1638818388.433665
0-newblock;0.012251853942871094
0-newblock;0.012126922607421875
0-newblock;0.011705875396728516
0-newblock;0.013133049011230469
0-newblock;0.016769886016845703
0-newblock;0.014522075653076172
0-newblock;0.016489028930664062
0-newblock;0.012151956558227539
0-newblock;0.013985157012939453
0-newblock;0.012513160705566406
0-newblock;0.014230966567993164
0-newblock;0.013932943344116211
0-newblock;0.013489961624145508
0-newblock;0.014930963516235352
0-newblock;0.010715007781982422
0-newblock;0.011643171310424805
0-newblock;0.011227130889892578
0-newblock;0.01075291633605957
0-newblock;0.010874271392822266
0-newblock;0.01305699348449707
0-newblock;0.015002012252807617
0-newblock;0.014805078506469727
0-newblock;0.013918876647949219
0-newblock;0.01788020133972168
0-newblock;0.014074325561523438
0-newblock;0.014760971069335938
0-newblock;0.015645742416381836
0-newblock;0.016665935516357422
0-newblock;0.01617598533630371
0-newblock;0.01297307014465332
0-newblock;0.013084888458251953
0-newblock;0.01058197021484375
0-newblock;0.013249874114990234
0-newblock;0.012724161148071289
0-newblock;0.014585018157958984
0-newblock;0.018179893493652344
0-newblock;0.014998912811279297
0-newblock;0.01779913902282715
0-newblock;0.014168977737426758
0-newblock;0.013560056686401367
0-newblock;0.017734050750732422
0-newblock;0.01754593849182129
0-newblock;0.01587390899658203
0-newblock;0.013379096984863281
0-newblock;0.012577056884765625
0-newblock;0.012264013290405273
0-newblock;0.0131988525390625
0-newblock;0.01173710823059082
0-newblock;0.013817071914672852
0-newblock;0.01579117774963379
0-newblock;0.016171932220458984
0-newblock;0.0171658992767334
0-newblock;0.01465916633605957
0-newblock;0.01752018928527832
0-newblock;0.015977859497070312
0-newblock;0.016442060470581055
0-newblock;0.016898155212402344
0-newblock;0.0167539119720459
0-newblock;0.012859106063842773
0-newblock;0.0157928466796875
0-newblock;0.014028787612915039
0-newblock;0.013684272766113281
0-newblock;0.012558698654174805
0-newblock;0.015086889266967773
0-newblock;0.019157886505126953
0-newblock;0.018143177032470703
0-newblock;0.016674041748046875
0-newblock;0.017817020416259766
0-newblock;0.014925956726074219
0-newblock;0.020481109619140625
0-newblock;0.01840996742248535
0-newblock;0.016212940216064453
0-newblock;0.012964963912963867
0-newblock;0.014403820037841797
0-newblock;0.014197111129760742
0-newblock;0.013573884963989258
0-newblock;0.01592397689819336
0-newblock;0.01689887046813965
0-newblock;0.02047896385192871
0-newblock;0.016208171844482422
0-newblock;0.018146753311157227
0-newblock;0.022072792053222656
0-newblock;0.0179901123046875
0-newblock;0.0189511775970459
0-newblock;0.016464948654174805
0-newblock;0.015400171279907227
0-newblock;0.012539863586425781
0-newblock;0.01561117172241211
0-newblock;0.013743162155151367
0-newblock;0.018948078155517578
0-newblock;0.02189016342163086
0-newblock;0.024049997329711914
0-newblock;0.025043010711669922
0-newblock;0.020956993103027344
0-newblock;0.020802736282348633
0-newblock;0.020949125289916992
0-newblock;0.022382020950317383
0-newblock;0.01887989044189453
0-newblock;0.016865015029907227
0-newblock;0.020635128021240234
1-newblock;0.0240018367767334
1-newblock;0.017771005630493164
1-newblock;0.021619081497192383
1-newblock;0.01554107666015625
1-newblock;0.0200958251953125
1-newblock;0.02068805694580078
1-newblock;0.017971277236938477
1-newblock;0.01638197898864746
1-newblock;0.014716148376464844
1-newblock;0.01594400405883789
2-newblock;0.016491174697875977
3-newblock;0.020802021026611328
4-newblock;0.016913890838623047
5-newblock;0.022943973541259766
6-newblock;0.020940065383911133
7-newblock;0.023953914642333984
8-newblock;0.024406909942626953
9-newblock;0.0242459774017334
10-newblock;0.017731904983520508
11-newblock;0.016206979751586914
3-newblock;0.01742076873779297
5-newblock;0.01970815658569336
7-newblock;0.019974946975708008
9-newblock;0.02294301986694336
11-newblock;0.023395061492919922
13-newblock;0.021162986755371094
15-newblock;0.021899938583374023
17-newblock;0.02051711082458496
19-newblock;0.016112804412841797
21-newblock;0.017750024795532227
4-newblock;0.017417192459106445
7-newblock;0.0218050479888916
10-newblock;0.020840167999267578
13-newblock;0.018845796585083008
16-newblock;0.02514934539794922
19-newblock;0.027463912963867188
22-newblock;0.022977828979492188
25-newblock;0.023223876953125
28-newblock;0.016926050186157227
31-newblock;0.01873016357421875
5-newblock;0.017112016677856445
9-newblock;0.021377086639404297
13-newblock;0.022167205810546875
17-newblock;0.022076845169067383
21-newblock;0.023252248764038086
25-newblock;0.022719860076904297
29-newblock;0.023221969604492188
33-newblock;0.019035816192626953
37-newblock;0.016571998596191406
41-newblock;0.017657995223999023
6-newblock;0.017485857009887695
11-newblock;0.01944899559020996
16-newblock;0.02227306365966797
21-newblock;0.022032976150512695
26-newblock;0.029616832733154297
31-newblock;0.02829909324645996
36-newblock;0.02724599838256836
41-newblock;0.027152061462402344
46-newblock;0.021650075912475586
51-newblock;0.01948404312133789
7-newblock;0.02171802520751953
13-newblock;0.026604890823364258
19-newblock;0.027868032455444336
25-newblock;0.028901100158691406
31-newblock;0.023465871810913086
37-newblock;0.027620792388916016
43-newblock;0.024853944778442383
49-newblock;0.01752305030822754
55-newblock;0.017922163009643555
61-newblock;0.01807093620300293
8-newblock;0.022881031036376953
15-newblock;0.024197816848754883
22-newblock;0.0239260196685791
29-newblock;0.02325916290283203
36-newblock;0.02684783935546875
43-newblock;0.02348804473876953
50-newblock;0.018377304077148438
57-newblock;0.01924896240234375
64-newblock;0.017686128616333008
71-newblock;0.020895004272460938
9-newblock;0.026237964630126953
17-newblock;0.023438692092895508
25-newblock;0.024224042892456055
33-newblock;0.026312828063964844
41-newblock;0.027472734451293945
49-newblock;0.021784067153930664
57-newblock;0.01863694190979004
65-newblock;0.02020096778869629
73-newblock;0.01933908462524414
81-newblock;0.024765968322753906
10-newblock;0.025561809539794922
19-newblock;0.02337789535522461
28-newblock;0.025358200073242188
37-newblock;0.028446197509765625
46-newblock;0.02394700050354004
55-newblock;0.018573760986328125
64-newblock;0.019884109497070312
73-newblock;0.019147872924804688
82-newblock;0.027747154235839844
91-newblock;0.029148340225219727
2-newblock;0.030124902725219727
2-newblock;0.028429746627807617
2-newblock;0.02798008918762207
2-newblock;0.022712230682373047
2-newblock;0.020468950271606445
2-newblock;0.0204007625579834
2-newblock;0.024627208709716797
2-newblock;0.025934934616088867
2-newblock;0.02785015106201172
2-newblock;0.028256893157958984
4-newblock;0.026778221130371094
6-newblock;0.027688026428222656
8-newblock;0.021991968154907227
10-newblock;0.019649744033813477
12-newblock;0.021990060806274414
14-newblock;0.03226423263549805
16-newblock;0.024158239364624023
18-newblock;0.028814077377319336
20-newblock;0.03209376335144043
22-newblock;0.03317093849182129
6-newblock;0.026573896408081055
10-newblock;0.02333211898803711
14-newblock;0.026060819625854492
18-newblock;0.03344297409057617
22-newblock;0.028448104858398438
26-newblock;0.028630971908569336
30-newblock;0.033444881439208984
34-newblock;0.028923749923706055
38-newblock;0.023217201232910156
42-newblock;0.020775794982910156
8-newblock;0.023733139038085938
14-newblock;0.02958989143371582
20-newblock;0.026076316833496094
26-newblock;0.028954029083251953
32-newblock;0.02958202362060547
38-newblock;0.025223970413208008
44-newblock;0.02120494842529297
50-newblock;0.018857955932617188
56-newblock;0.022696971893310547
62-newblock;0.026613950729370117
10-newblock;0.026985883712768555
18-newblock;0.02674388885498047
26-newblock;0.03174996376037598
34-newblock;0.03020501136779785
42-newblock;0.02339005470275879
50-newblock;0.02262091636657715
58-newblock;0.0220181941986084
66-newblock;0.023116111755371094
74-newblock;0.027535200119018555
82-newblock;0.026782989501953125
12-newblock;0.02907085418701172
22-newblock;0.030470848083496094
32-newblock;0.02890300750732422
42-newblock;0.023385286331176758
52-newblock;0.0221099853515625
62-newblock;0.022099018096923828
72-newblock;0.031164884567260742
82-newblock;0.03218722343444824
92-newblock;0.03614997863769531
102-newblock;0.031147003173828125
14-newblock;0.03188610076904297
26-newblock;0.0240628719329834
38-newblock;0.024194955825805664
50-newblock;0.029452085494995117
62-newblock;0.03229999542236328
74-newblock;0.030265092849731445
86-newblock;0.028876781463623047
98-newblock;0.03193211555480957
110-newblock;0.02323603630065918
122-newblock;0.02175283432006836
16-newblock;0.02366185188293457
30-newblock;0.03187417984008789
44-newblock;0.02961277961730957
58-newblock;0.0345001220703125
72-newblock;0.03305387496948242
86-newblock;0.024836063385009766
100-newblock;0.023406028747558594
114-newblock;0.02326798439025879
128-newblock;0.0247499942779541
142-newblock;0.03157186508178711
18-newblock;0.03293490409851074
34-newblock;0.033991098403930664
50-newblock;0.03165102005004883
66-newblock;0.025583744049072266
82-newblock;0.023252248764038086
98-newblock;0.02270817756652832
114-newblock;0.030910968780517578
130-newblock;0.02902698516845703
146-newblock;0.0398709774017334
162-newblock;0.04727482795715332
20-newblock;0.04182696342468262
38-newblock;0.02699875831604004
56-newblock;0.025272130966186523
74-newblock;0.030978918075561523
92-newblock;0.034246206283569336
110-newblock;0.033721923828125
128-newblock;0.03301405906677246
146-newblock;0.031580209732055664
164-newblock;0.02277398109436035
182-newblock;0.02513599395751953
3-newblock;0.026788949966430664
3-newblock;0.03397393226623535
3-newblock;0.03458094596862793
3-newblock;0.037783145904541016
3-newblock;0.031039953231811523
3-newblock;0.02490687370300293
3-newblock;0.023472070693969727
3-newblock;0.03384590148925781
3-newblock;0.03282284736633301
3-newblock;0.03815913200378418
6-newblock;0.0351710319519043
9-newblock;0.026932954788208008
12-newblock;0.024733781814575195
15-newblock;0.02649712562561035
18-newblock;0.034345149993896484
21-newblock;0.03313708305358887
24-newblock;0.03688812255859375
27-newblock;0.041932106018066406
